timestamp,message
1716996998261,15:36:38.261 [Thread-1788] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998261,"15:36:38.261 [Thread-1788] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998262,15:36:38.262 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998262,15:36:38.262 [Thread-1789] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998262,"15:36:38.262 [Thread-1789] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998262,15:36:38.262 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998263,15:36:38.263 [Thread-1790] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998263,15:36:38.263 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998263,"15:36:38.263 [Thread-1790] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998263,15:36:38.263 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998263,15:36:38.263 [Thread-1791] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998263,"15:36:38.263 [Thread-1791] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998264,15:36:38.264 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998264,15:36:38.264 [Thread-1793] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998264,"15:36:38.264 [Thread-1793] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998264,15:36:38.264 [Thread-1792] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998265,"15:36:38.265 [Thread-1792] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998265,15:36:38.265 [Thread-1794] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998265,"15:36:38.265 [Thread-1794] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998268,15:36:38.268 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998268,15:36:38.268 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998268,15:36:38.268 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998269,15:36:38.269 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998269,15:36:38.269 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998269,15:36:38.269 [Thread-1795] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998269,15:36:38.269 [Thread-1797] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998270,15:36:38.269 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998270,"15:36:38.269 [Thread-1795] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998270,15:36:38.269 [Thread-1796] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998270,"15:36:38.270 [Thread-1796] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998270,"15:36:38.270 [Thread-1797] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998270,15:36:38.270 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998271,15:36:38.271 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998272,15:36:38.272 [Thread-1801] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998272,"15:36:38.272 [Thread-1801] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998272,15:36:38.272 [Thread-1798] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998272,15:36:38.272 [Thread-1800] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998272,"15:36:38.272 [Thread-1800] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998272,"15:36:38.272 [Thread-1798] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998273,15:36:38.273 [Thread-1802] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998273,"15:36:38.273 [Thread-1802] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998274,15:36:38.273 [Thread-1799] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998274,"15:36:38.274 [Thread-1799] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998278,15:36:38.278 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998278,15:36:38.278 [Thread-1803] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998278,"15:36:38.278 [Thread-1803] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998285,15:36:38.285 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998286,15:36:38.286 [Thread-1804] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998286,"15:36:38.286 [Thread-1804] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998304,15:36:38.304 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998304,15:36:38.304 [Thread-0] INFO com.example.core.ServerListenerThread - Connection accepted: /213.30.13.36
1716996998305,15:36:38.305 [Thread-1805] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
1716996998305,"15:36:38.305 [Thread-1805] INFO com.example.core.HttpConnectionWorkerThread - Parsed Request: HttpRequest{method='GET', resource='/index.html', httpVersion='HTTP/1.1'}"
1716996998305,15:36:38.305 [Thread-1806] INFO com.example.core.HttpConnectionWorkerThread - Request Line: GET /index.html HTTP/1.1
